DiscussionCount ,AverageRating ,FeedbackCount ,TotalCourseCount ,AverageQuizScore ,TotalTimeSpent ,EngagementLevelScore ,EngagementLevel
           0.93 ,         1.24 ,         7.83 ,               1 ,               6 ,           230 , 26.762              ,              0
           0.0  ,         0.0  ,         0.0  ,               0 ,               0 ,             0 ,  0.0                ,              0
           0.0  ,         0.0  ,         0.0  ,               0 ,               0 ,             0 ,  0.0                ,              0
           0.81 ,         0.2  ,         4.07 ,               1 ,              12 ,            64 , 10.626              ,              0
           0.0  ,         0.0  ,         0.0  ,               0 ,               0 ,             0 ,  0.0                ,              0
           0.11 ,         0.19 ,         1.63 ,               1 ,               3 ,           252 , 26.545500000000004  ,              0
           2.74 ,         0.14 ,         9.12 ,               1 ,              14 ,           111 , 17.207              ,              0
           0.55 ,         0.12 ,         8.72 ,               1 ,               0 ,           190 , 21.084              ,              0
           0.0  ,         0.0  ,         0.0  ,               0 ,               0 ,             0 ,  0.0                ,              0
           0.0  ,         0.0  ,         0.0  ,               0 ,               0 ,             0 ,  0.0                ,              0
           0.0  ,         0.0  ,         0.0  ,               0 ,               0 ,             0 ,  0.0                ,              0
          13.61 ,         3.15 ,        32.0  ,               2 ,              52 ,           199 , 43.209500000000006  ,              0
           0.0  ,         0.0  ,         0.0  ,               0 ,               0 ,             0 ,  0.0                ,              0
           0.0  ,         0.0  ,         0.0  ,               0 ,               0 ,             0 ,  0.0                ,              0
           2.96 ,         1.55 ,         7.03 ,               1 ,               3 ,            26 ,  5.935500000000001  ,              0
           2.94 ,         0.62 ,         2.05 ,               1 ,               3 ,            68 ,  8.903              ,              0
           1.94 ,         0.06 ,         5.87 ,               1 ,              11 ,           189 , 23.427000000000003  ,              0
           1.89 ,         0.5  ,         9.93 ,               1 ,              16 ,           170 , 23.689              ,              0
           0.42 ,         0.86 ,         5.86 ,               1 ,               5 ,           221 , 25.021              ,              0
          10.55 ,         3.22 ,        33.14 ,               3 ,              43 ,            32 , 24.093              ,              0
           0.0  ,         0.0  ,         0.0  ,               0 ,               0 ,             0 ,  0.0                ,              0
           0.0  ,         0.0  ,         0.0  ,               0 ,               0 ,             0 ,  0.0                ,              0
           0.29 ,         1.15 ,         5.08 ,               1 ,              12 ,           318 , 36.3615             ,              0
           0.0  ,         0.0  ,         0.0  ,               0 ,               0 ,             0 ,  0.0                ,              0
           1.35 ,         0.14 ,         1.91 ,               1 ,              13 ,           238 , 27.937              ,              0
           1.52 ,         0.46 ,         9.64 ,               1 ,              10 ,           274 , 32.447              ,              0
           2.5  ,         0.37 ,         5.53 ,               1 ,               4 ,            17 ,  4.5985000000000005 ,              0
           0.0  ,         0.0  ,         0.0  ,               0 ,               0 ,             0 ,  0.0                ,              0
           0.0  ,         0.0  ,         0.0  ,               0 ,               0 ,             0 ,  0.0                ,              0
